path,size_bytes,sha256
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/poisson/guidance/figures/26_hessian_eigenvalue_min.png,127309,58bc31aeb5993c1e0f690559ce7dec955e80bea150838cd851de3ce408828bef
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/poisson/guidance/figures/27_laplacian_h.png,110950,0d0b2b8262d9d39f495e07780e0da43eeb362a9942530cee0f06ebcbdd789156
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/poisson/guidance/figures/28_poisson_residual.png,220058,dbc7d60ced41d62b329e30d01219f2f97e99f8394b1ad83cf461493782c8aaa7
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/poisson/guidance/figures/29_solver_residual_history.png,10791,b64eb079e2fc3ad6f120180096012a22f6db5c1b18fecdf440c858009b912a1f
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/poisson/guidance/figures/30_timing_summary.png,40608,4f5891866ff8570ba2d80f09b710c1c7d58dac9811f37e8d3265028f8d07cf40
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/poisson/guidance/figures/31_method_dashboard.png,544676,c7402970d2c836d80cb50c069845dedf862970ce5b783404fb1a7b5e56b2483b
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/poisson/guidance/result.npz,300695,0fac5ea76825fd736e67f64a08f53ad8cc646be8bdab2dca73772932689044f0
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/poisson/guidance/run_summary.json,4235,c990a21fdefe70306259569e32f76243c5372d5e12d865192eafe76c1a8ae951
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/poisson/guidance/safety_box_summary.json,2673,325106420beac8b09ef4575d135c174a1dbc7389f443e0710b25ccdfad889ac4
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/poisson/guidance/validation_residuals.npz,16565,0e501236332b364bfc5dffbcd76fea963b13f68c3d658c09c99cda55420959e3
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/preprocessing_figures/01_original_image.png,316520,99366195d2aec8f1891a8dd85b8dc233765a94a9ff74d36076095679b65e8d7d
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/preprocessing_figures/02_rectified_image.png,387475,ace3975bcba435bc71fa911bebc5047a44c815594b69d1bbd15e1379ab87bf46
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/preprocessing_figures/03_raw_mask.png,39843,43ae8f22938addc3ba9db2796d0e68f42dbcff1b6bbe1161180eb16ee96a9a91
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/preprocessing_figures/04_clean_mask.png,39033,bb3c96300a3a79a44869e20b9a426e29c124effa86ddfddffb65b881f6da97aa
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/preprocessing_figures/05_occupancy_uninflated.png,41307,170ca698de661466056a5cf7bc90c08ce8532391442c8f178ab2eb2b3d65b92e
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/preprocessing_figures/06_occupancy_inflated.png,39807,fd6d781ab1300b5ee2ecbcf3e08864f082cd4c4ef8786f796aa9e11601c257bf
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/raw_mask.png,3266,1791c81106f1331afb13ecbad467bf3e3e2e3c9f74076b0583b0316d2c3e4cd2
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/rectified_image.png,413946,ff0c121c865747ad5b57bbe6bd299a6aa394ecc754bc3bf9e024e1e12c3de468
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/01_solver_field_comparison.png,125952,53ca2c6f034a6ccb1c88e2d7294e2d616154ad5c36a4b404190046c8c230845b
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/02_solver_wall_time.png,27269,5c657e5e4914ff64fb067e888d4ca1e3d08275eadeef279c2ed2ffae63b5eeae
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/03_solver_exact_residual.png,26025,5ac0c4e0d8e870bb2be7ba84048982212671991c74edec7afe1cf77bdfb0cfaf
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/conjugate_gradient/effective_poisson_config.yaml,632,8943a88a97979fbb2d5fd86bb24277f1d93c592e74ba2397dc7bb155a58a3c1b
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/conjugate_gradient/result.npz,196622,0db48c8a4fc041e4c16ec78e1ffbcc85c94f05d9150d41da6fa5d800958e0620
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/conjugate_gradient/run_summary.json,2652,425aaa3ef4f75fe94ad2cd645c9452b567d34f860705b85a62341d7ef23404ca
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/conjugate_gradient/safety_box_summary.json,1056,6c658f0a20c02f5732020af24a9d30ad96c8144ba5f330becfe527463847568f
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/conjugate_gradient/validation_residuals.npz,29634,507977fd28f2fa43234fe87fd8a1801c70249585c92ba2170e6d20b3a4188026
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/sor/effective_poisson_config.yaml,617,127d1754d57d9905be314c977f516a5d94929ee04f4aba7d894eb650f41a171a
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/sor/result.npz,196642,e522a58ecb91ae993820173cc4214c077a7f66da45b80ee203297c4d9910415c
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/sor/run_summary.json,2731,4ff515845f189c6a815968761e5b4a7659f98b5cbb07fcb9e2f15c6ea9c47176
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/sor/safety_box_summary.json,1163,5087cc13f1d4ed93fff62c9e4c75d4145100a40c8186641a5a918217b1233ae2
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/sor/validation_residuals.npz,38826,84f41e8f6b5d41ec785ece8bdb344dbfc654d40c5c43ec9ebe3cbec537cb3b54
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/sparse_direct/effective_poisson_config.yaml,627,dac1e703273033831cdc8870edff3ad2fad42cab07999e7a66b951a0ebf62f56
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/sparse_direct/result.npz,196657,24526bbe64d73c0267e7f0ddd17d5cd9fbabe4c90a81e9e9a28cde9de4ced239
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/sparse_direct/run_summary.json,2625,437c812305add01456b35ef4bdb0403109a5beec8c7fb43fd0d12d33bd1571b1
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/sparse_direct/safety_box_summary.json,1030,3bf8cc3f60e7eeead77ccc04b0c93b06a42438296a7a03c4552a52167842453f
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/sparse_direct/validation_residuals.npz,11012,f00145d5377bf90e075156144f4263d5447d0fa6b0cd44f098fb7661f728edd1
vision_poisson_experiments/01_static_image_poisson_cbf/outputs/static_20260715T170946_112Z/solver_comparison/summary.json,1892,0379731112ddf9a0607f0803838a533dd811ea0ec22b1e072e8f613aeb130523
vision_poisson_experiments/01_static_image_poisson_cbf/run_experiment.py,10254,36c02ec571d525eaddde9f69c028e817efc582c21305d477d36bfd6587b6d4aa
vision_poisson_experiments/02_phone_stream_poisson_realtime/README.md,1541,8c1967c5820f8ba2f18d0577e0dd9aea892bebf3ab3c3527e6d635588cf6463c
vision_poisson_experiments/02_phone_stream_poisson_realtime/calibration/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
vision_poisson_experiments/02_phone_stream_poisson_realtime/calibration/live_mission.json,1418,6d83afeac5e781f284d9045aa247594e135dcd0ed33a621a68419021248f6add
vision_poisson_experiments/02_phone_stream_poisson_realtime/calibration/synthetic_mission.json,773,869b6f674b64eca45d3ea815deaf9e6e5d894b4c766ca3db130cbb108793946b
vision_poisson_experiments/02_phone_stream_poisson_realtime/config.yaml,5177,9dde28581ee87e95218bd8fb8e343122b3618580f2c3df8d588158c412615a2d
vision_poisson_experiments/02_phone_stream_poisson_realtime/config_contingency_synthetic.yaml,4526,0b3034ca78545f066894f701af2a76b384242aee66fcddd2e99da6b2f538d5c1
vision_poisson_experiments/02_phone_stream_poisson_realtime/config_synthetic.yaml,4520,4ecd64defc5849cd44c2401a40a2b1713ec34234b771092076c7475cd1eab5d1
vision_poisson_experiments/02_phone_stream_poisson_realtime/outputs/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
vision_poisson_experiments/02_phone_stream_poisson_realtime/run_experiment.py,4251,d511b9e95cfde607ff5a0f83ded8ca0d5103e6ceb6dd534cc3b2ccfc335267e0
vision_poisson_experiments/CHANGELOG_CONTINGENCY_HJR.md,1388,cd4713a9b4017a537a69caa39e4e4c4526fc9c61468647ab70343ae8f05f0968
vision_poisson_experiments/IMPLEMENTATION_REPORT.md,12273,6ec1cb59c4b205db63d9b5eb7e92a7f27e93f175d009bb57ea862e7b87ba7309
vision_poisson_experiments/IMPLEMENTATION_SUMMARY_CONTINGENCY_HJR.md,2831,8dadeb0878d6015a8275a0a3221604658fa04b6b2b3d4481aaab53534d556996
vision_poisson_experiments/Makefile,1919,c39344eb72e1bbd600f78cfb72bddc3bb84c76877e4a7084afe7a49a5c71283f
vision_poisson_experiments/README.md,11164,ac9c9fe6c8a47867b7b3be5b2e7c9d621787c23397bc29ec429564c00f75e0de
vision_poisson_experiments/REPOSITORY_TREE.txt,63765,e94b3d61b79b4d7eb23acf294c9e75f7cd7ff70976be210abf803b39dfd62c18
vision_poisson_experiments/RUN_CONTINGENCY_HJR.md,1669,ffa14a4fb284bbbe3dd2449ac3a233a9f71f95a4d19978c9f120d9247b706a9a
vision_poisson_experiments/common/__init__.py,643,7d681c6889ab4ab018b12b1fca8cfbb383b2663977231b72b967112b15c5ac38
vision_poisson_experiments/common/calibration.py,14929,4baee60cd217e71fc536b77b3d0188357714c2110d3de02f5ed499d04e47943b
vision_poisson_experiments/common/cbf_demo.py,24529,6e2bdcfaf582c8941838bd88d732f39c6978af94b1b5ad8ef303fd23f62f34b1
vision_poisson_experiments/common/contingency_live_pipeline.py,51760,82f39aaad03303c9c5defbbf223426de92ccbb93a77b27a35d57ce1878f28f49
vision_poisson_experiments/common/contingency_live_pipeline.py.backup_20260716_143639,48214,84686ee2d8ef6dffc7b1e0926c8ee92d206be01572620d642d94ffbcc7f09742
vision_poisson_experiments/common/contingency_planner.py,4481,ae1a5f4e3a7c222302a67334f6da99039a3f58d10eb64ab162f8d03ea64192ee
vision_poisson_experiments/common/contingency_visualization.py,10051,88e4c37bdf74e0d07b30df35a44a0d1ab37bc18fce2dc5e731ca532d65111bce
vision_poisson_experiments/common/coordinates.py,18888,d5b4206da80dfda54d48a1f44991b32ca3b673f326fd615119b4dccb1a40e1ee
vision_poisson_experiments/common/discrete_safety.py,3351,a048d5b87579bcbd81705dc6a2c54aa866b25b387d519a960b43f97984cb53b2
vision_poisson_experiments/common/external_boxes.py,2892,ae5ae8c9f9fd334f335d3e112fe7be56fcf1afb67ba4f0d5789650a61f50ca55
vision_poisson_experiments/common/hj_reachability.py,22824,42f0c04e5039b6775ff6bcd2733852163a589e0773970f2cee78f09c93b6e4d0
vision_poisson_experiments/common/io_utils.py,6474,153b56c21e9f6f9b2623013d495ee8c67f81fdb72e395457820ecbf3b254baff
vision_poisson_experiments/common/live_pipeline.py,55779,db65e4229c63a52865e032e4e6d28a312bf14936e91cf9945f77be3e4092c0bb
vision_poisson_experiments/common/live_pipeline.py.backup_20260716_140917,54832,aa15d02931d4519948aa0ffa95377c9ea49b88d3eb0e9538edaa80db3568e4bb
vision_poisson_experiments/common/metrics.py,7633,6869fb9c9edf56c84bcccd82f01f5b3f890ae186b5a800a2767d691447144d11
vision_poisson_experiments/common/mission_setup.py,29352,522e265b69fd0aaca47d499b17b5186286001ae0d8503191bf189b003e9d1869
vision_poisson_experiments/common/occupancy.py,15683,f728b14187e44cb0a8f59c0d00c31a8e90d61371e603b5b3f5c0ac1a180deb8d
vision_poisson_experiments/common/package_bootstrap.py,412,4681f9e0bae1e5c1123af5bdf6ec0ca071e7d0455b566aae0c63cf5bb4dfa6d5
vision_poisson_experiments/common/poisson_runner.py,19586,64e6d1f2a8545871686ead84b16e619b146d204bc931fd333694aa357961d2fc
vision_poisson_experiments/common/poisson_visualization.py,33692,d63a959d8dd95c6601a91513403992791ee1f5252cad661b9e7d7c4e6a81a86e
vision_poisson_experiments/common/safety_box_paths.py,178,670c55384144ec2938dcb1e7b429e81e344a15bb9da2ed4c5392c746ec0196c7
vision_poisson_experiments/common/safety_synthesis.py,10297,06f02ccd4b2fb1392a7cb1ab6e46146b3ab041fb5b755670015d80709aff9cf1
vision_poisson_experiments/common/segmentation.py,19989,43b079d1df8265383eae0b40f6880bbc8003acf7244931a0422263d601271c7d
vision_poisson_experiments/common/static_experiment.py,208,5798562685171b313e8e072bb359fca5c91837e9cd24ae4c927c1ef2ed3ee040
vision_poisson_experiments/common/static_pipeline.py,21718,b1063510c0925c67472b65e8dc049f989c08d6ef8f3abbad6f8ef6fdd2bf9f5b
vision_poisson_experiments/common/static_runtime.py,405,5da48bc7ed0a2ab0dbba2ca3d1b461fe87f919ea38723aeee518678f25cc086a
vision_poisson_experiments/common/synthetic.py,4625,952e4513089e437617e38b3382f94987131b489c49fb9c3cea1e4845c4d9c075
vision_poisson_experiments/common/synthetic_contingency_validation.py,20110,1ce19cc221c71b50c4b1ccbdd80cd389ff3be55dd0b7a50620ca18896da850fd
vision_poisson_experiments/common/target_manager.py,18054,1721ddb81b56a90930f0f7dd49bac2bd847315c67805bce0a9e2b1b035a0cffe
vision_poisson_experiments/common/unified_contingency_filter.py,16357,fb632e9f313196e72aef365c8d8d62b0c86766793410f517af3813a692bc221e
vision_poisson_experiments/docs/ARCHITECTURE.md,7152,495736ccf5a4c1c1ac1a39e5fe52cb9bc174bbdafff88d8e2071a1e72c30083e
vision_poisson_experiments/docs/CONFIGURATION.md,4938,506fd5b5748f9b83e83eff4e75c6ea42ce3fcf8ec89c34c36ceb038a2df4754a
vision_poisson_experiments/docs/CONTINGENCY_HJR_LIVE.md,3079,22b99f015a4070bb723d743d562a33da131ef6a659e5c4456acebf505b09158c
vision_poisson_experiments/docs/COORDINATES.md,1039,54cdfc81689c355f1f812df5853280605873767bfba33caf34a2165544252515
vision_poisson_experiments/docs/FAILURE_AND_HOLD_BEHAVIOR.md,1324,d67c68c32b4453942cc24508876a6ac632bfd019a6d019cb6d650fae86dda1db
vision_poisson_experiments/docs/HJR_EIKONAL_MODEL.md,2045,02fdb7b1f9073f8019064a9c580902249f283f61a46c1f5f670386cf7597f1da
vision_poisson_experiments/docs/LANDING_ZONE_VALIDATION.md,1548,f979dc60a58429dc93c462a179e2d4e50109fd2e774409579770c01d06bf33eb
vision_poisson_experiments/docs/MISSION_SELECTION_UI.md,1738,1877ff514708d41bc83fae2b674e1940c7717f009a0c9d4600f33a4d6c77d234
vision_poisson_experiments/docs/SYNCHRONIZATION_AND_VERSIONING.md,1192,c3ecb3512e1c4d9d2a9a1926ec6215805434668af8ba3a39c34e850896d97535
vision_poisson_experiments/docs/UNIFIED_CBF_HJ_FILTER.md,2020,0bbdc60b85e44ecb95e16209ea8e5ff873b708c26132ab971a85868ecc8636b3
vision_poisson_experiments/examples/assets/image.png,875812,444947c41ccf9b6e1c9a9f986c0b94fd49558967b0876e034440236df5a56f30
vision_poisson_experiments/examples/assets/image1.png,500138,172db0bc256d8660aa7fc85ececc95ac4410d69243e0f8077eb051d35f7ed7fb
vision_poisson_experiments/examples/assets/live_background.png,40292,dc2c025f9c5e9ab84cf323772a0cb3148d61809211e141a7f28f0742d253d330
vision_poisson_experiments/examples/assets/live_scene.avi,2673350,45ac5e69809ccf22dc6dde2d1d4cc4efcd2c3b24a3b76fa6067b6ddcecbd476f
vision_poisson_experiments/examples/assets/static_background.png,40292,dc2c025f9c5e9ab84cf323772a0cb3148d61809211e141a7f28f0742d253d330
vision_poisson_experiments/examples/assets/static_mask.png,2971,8fa469579aa329dd6107c7a25342c29cb5bd2f2c53faece1d2731b6b371c12c5
vision_poisson_experiments/examples/assets/static_scene.png,43935,b891bb377911ae063480d6d56c34de76af0991e111cd65f69fe7e0ae561a4d4b
vision_poisson_experiments/fix_live_stream_refresh.py,5991,d9a206c48561ccb6ca8b585ea234f3845a2f77c7a82723339db4ebc05508134e
vision_poisson_experiments/pyproject.toml,731,d54f38680b045dc4c81a5e42e9f54c02fdcfcd419926f7b2d09bf9b3ee459796
vision_poisson_experiments/reports/CONTINGENCY_HJR_VALIDATION.md,2676,4646a40bd0998045436f236f5acf692b64e68ee4ad9ef9054879e349a3249450
vision_poisson_experiments/reports/TEST_REPORT.md,4017,c732aef5217a366436e6b7455e6ea4ee7023c494e254023414e7d383c45a3b1a
vision_poisson_experiments/reports/baseline_tests/cbf_safety_box.txt,99,136a570a2ba399da06c4174f682545b7d7a37a508e3c7b5fa320b8251df2bd2b
vision_poisson_experiments/reports/baseline_tests/poisson_safety_box.txt,98,3203da9a6568ec5379469a9996e349706c94be424dac52aab20f1a055bba846a
vision_poisson_experiments/reports/baseline_tests/vision_poisson_experiments.txt,99,78ef8a3f1d0c62a743e8dc5639f2d604fbfdd8549c15f169cd25f9ab1bf56e86
vision_poisson_experiments/reports/cbf_safety_box_tests.txt,99,b15d5388b07f92d4ece5b45fc8e7b02f2c2a751251bc7faa2cadc85cef174ee0
vision_poisson_experiments/reports/contingency_validation/active_zone_blocked/history.csv,19219,d364613547cf471febe24e70f3193aca01f65d113d797a483dbd16b85ad23124
vision_poisson_experiments/reports/contingency_validation/active_zone_blocked/summary.json,1290,3b7d9d3c49dc7dd1f3cccd783cabf4634b9a84adc9733ca3f5dc0f73a87330e7
vision_poisson_experiments/reports/contingency_validation/active_zone_blocked/target_switch_events.csv,154,cfab56e1d2d3247f724e4191c8ecea89a9d3f072048bd17f39fe6ad6f1e7cbb3
vision_poisson_experiments/reports/contingency_validation/active_zone_blocked/validation_dashboard.png,131912,72a6399244bfc8e194e60c8de6b0833dd520d348a3f716b35f99ce019298afb6
vision_poisson_experiments/reports/contingency_validation/all_scenarios_summary.json,6070,0c53da47c33d37c3e0b5528e6cbffdfd95de3485dea6663ca98f760ddc43e68a
vision_poisson_experiments/reports/contingency_validation/camera_moved/history.csv,7581,14b23c63bd7591880aabf0663fca0bb338476d81d300636eea189cb8f12e1789
vision_poisson_experiments/reports/contingency_validation/camera_moved/summary.json,1071,d6f8098ba409acac4376194489fb09369b661a024aefbeb1e8f971cbf23b10c3
vision_poisson_experiments/reports/contingency_validation/camera_moved/target_switch_events.csv,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6
vision_poisson_experiments/reports/contingency_validation/camera_moved/validation_dashboard.png,121160,49ee023a36a34fad01b5b21a281f92daef136330854b121fd495fed2281ec1d9
vision_poisson_experiments/reports/contingency_validation/clear_active/history.csv,24654,db6d7833a18bcd454cc0a87ac9183152e8b2fd964bac977a0d0fe6bf37a8a085
vision_poisson_experiments/reports/contingency_validation/clear_active/summary.json,1046,ed519ae75956b4378c1a566be12b2d91eb655cfabf66a8820dfa8d223432d881
vision_poisson_experiments/reports/contingency_validation/clear_active/target_switch_events.csv,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6
vision_poisson_experiments/reports/contingency_validation/clear_active/validation_dashboard.png,127403,0e22ea0467dd62c85e23d0a3232b65a0cc4c719bbed2c594fea242cbf69fd78f
vision_poisson_experiments/reports/contingency_validation/contingency_lost/history.csv,7595,5b4541fefe6f5e5669fa0825b7bd84f7674f4061d479a109e3bf19db3e320902
vision_poisson_experiments/reports/contingency_validation/contingency_lost/summary.json,1057,1f439fc7ed8e60658341bb131c810fd31288906466dce9e4ead5975c8786f883
vision_poisson_experiments/reports/contingency_validation/contingency_lost/target_switch_events.csv,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6
vision_poisson_experiments/reports/contingency_validation/contingency_lost/validation_dashboard.png,120808,59e85fe422174fe66ff00015afd4e50aee497698f8e47eb082900861b7beac66
vision_poisson_experiments/reports/contingency_validation/corridor_blocked/history.csv,25541,482fcd9e58fa57c01b2423d4f809142318e4a5c7d742cca0a141e6659a3606b1
vision_poisson_experiments/reports/contingency_validation/corridor_blocked/summary.json,1089,14d11a931f4c997eadaf3b96ab0b59fb87a8712120cc1dd6750629923579bc6f
vision_poisson_experiments/reports/contingency_validation/corridor_blocked/target_switch_events.csv,2,7eb70257593da06f682a3ddda54a9d260d4fc514f645237f5ca74b08f8da61a6
vision_poisson_experiments/reports/contingency_validation/corridor_blocked/validation_dashboard.png,130876,895e7229c079364162784d873ef98928b0e9fabd4fb4162605526a0d2cdf5544
vision_poisson_experiments/reports/final_tests/cbf_safety_box.txt,99,b15d5388b07f92d4ece5b45fc8e7b02f2c2a751251bc7faa2cadc85cef174ee0
vision_poisson_experiments/reports/final_tests/poisson_safety_box.txt,98,d3c75c9d953237d073631a24c7b34684b4025bdd95bd24aefe222c2a0e7964f3
vision_poisson_experiments/reports/final_tests/vision_poisson_experiments.txt,100,561f3f067010ea3447ee13bb94ad1836ec713f9bada14629fc4d1872ecf577b5
vision_poisson_experiments/reports/poisson_safety_box_tests.txt,98,d3c75c9d953237d073631a24c7b34684b4025bdd95bd24aefe222c2a0e7964f3
vision_poisson_experiments/reports/validation/README.md,454,735a8305c1751ab599f0f20bf4fa767f18b1208bf509c5059746e70a4fbb6e54
vision_poisson_experiments/reports/validation/final_test_summary.json,363,45a8e68f1e662da3f16cc1dec12246e235765c1db51c532e824f429226568ba6
vision_poisson_experiments/reports/validation/live_experiment_summary.json,7029,1ee2d0c97cc9dc177cbba01531b37d9d213651590170dd85153dfd1735e176c6
vision_poisson_experiments/reports/validation/logs/README.md,103,47ed6a0e6501f867d8dbcdab34a35c94d4158ca5c1359f662974705791c32184
vision_poisson_experiments/reports/validation/logs/cbf_safety_box_pytest.txt,98,63ebe235b851f65e3ee22a64363ea57f858113b18ee45ced72042f697bce580a
vision_poisson_experiments/reports/validation/logs/editable_install_check.txt,1133,33bdc54833b7c9351b419f22b53c2fccfa2ccf6e23e7a547c94620b8cda27e3d
vision_poisson_experiments/reports/validation/logs/live_cli_help.txt,746,2ef44506b96b1690ca882f1b58422b31bce4e0cef11af5850ba742b885031e6d
vision_poisson_experiments/reports/validation/logs/live_demo_stderr.txt,1172,86f5b0705671d21afcede05a6d00261fef9444fdbcbf55e5656b044c0387cd50
vision_poisson_experiments/reports/validation/logs/live_demo_stdout.txt,122,e582810a38b8d11f51b98b4393930efe6559af177b06f0b009345503c71d419d
vision_poisson_experiments/reports/validation/logs/live_demo_time.txt,1007,cf5b3c9216d21c17359fd98010d947bc9b59d3e0d3e5ab1585d9aeaace00c56f
vision_poisson_experiments/reports/validation/logs/poisson_safety_box_pytest.txt,98,58534047716b62ee112646df49c87926ffa6271e17aa4efa033155c818aca809
vision_poisson_experiments/reports/validation/logs/static_cli_help.txt,4369,a9ae0ae9106bfa4f52384fbd79d32ac350630754e81c8511b287a3faa77b40f8
vision_poisson_experiments/reports/validation/logs/static_demo_stderr.txt,584,e3f57870f1c00e61c840670b44a6247a753a614fda432bf2a03b69b12a84dbe0
vision_poisson_experiments/reports/validation/logs/static_demo_stdout.txt,98,2ae7d8deb32749b213b2c82518a20c68523a20a1eaff9f0527c014a8c88b30ca
vision_poisson_experiments/reports/validation/logs/static_demo_time.txt,1002,8486dc0b72541a810ce39ca5cac0eeec649f32ec3ef9f20da5323bacf888f27a
vision_poisson_experiments/reports/validation/logs/vision_poisson_experiments_pytest.txt,99,5333b87b50ce21047e9f198386819656d94b9b1346cb0979cab526b6865e59e1
vision_poisson_experiments/reports/validation/logs/workspace_layout.txt,112,060f4b25c58b522aad171aefcbbd42c7da6789dd3407e15f66486919f1c820a5
vision_poisson_experiments/reports/validation/solver_comparison.json,2235,e4d198a895e832cfa1e24a303b1842c5a99e2eb903d89bdd3ca0bbfe84c24a8d
vision_poisson_experiments/reports/validation/static_experiment_summary.json,15770,5fa5b9aeee8e0182c43af11be88913b004d0f6c2a92b70e769531a4f26e0c9b5
vision_poisson_experiments/reports/vision_poisson_experiments_tests.txt,100,561f3f067010ea3447ee13bb94ad1836ec713f9bada14629fc4d1872ecf577b5
vision_poisson_experiments/requirements.txt,83,abb3ad614869000cdf38301e10a874af385bf3ee3987e22baf450fcb3177a567
vision_poisson_experiments/sample_outputs/live_contingency_demo/background_reference.png,20041,4aa48d7bac9ce7faa1931bc33ed478351a1cafe1b07896a16d7324880977e22f
vision_poisson_experiments/sample_outputs/live_contingency_demo/calibration.json,678,6196a1cc69452f85db00c81b3c270c98b40dd2a6f1856660e78b1c00e9704954
vision_poisson_experiments/sample_outputs/live_contingency_demo/controller_metrics.csv,37274,a0e1b8bb8d6d98e8105a31f7f8f9043f949208795e33cead9dad0014ec741dc5
vision_poisson_experiments/sample_outputs/live_contingency_demo/effective_config.yaml,4048,b3c2973c53bc6bc3ccb86b9aefe9d3e14eccff2d1eb197493553b2e0d9a29466
vision_poisson_experiments/sample_outputs/live_contingency_demo/landing_zone_states.json,2993,3af2324b0bf640b0a5f0c55f23e5777e549aa58c7545987a572cde0436b9ec13
vision_poisson_experiments/sample_outputs/live_contingency_demo/last_valid_field.npz,57317,0338115d53cad0dd8da00e697e559b9cbab16c0fe07b8a58170809db7590b6ac
vision_poisson_experiments/sample_outputs/live_contingency_demo/last_valid_field_summary.json,919,4b2df78e62e884314dd05e1118db3515abb9545ca887fdd4f12e32209eb45148
vision_poisson_experiments/sample_outputs/live_contingency_demo/metrics.csv,62248,b9f8e7bde5feebd8248d45f65bd86917e7c6a54374961b6909fa90b410780da4
vision_poisson_experiments/sample_outputs/live_contingency_demo/mission_setup.json,1242,2e7e639f2d9f650153cf4ec775c5af997303755d85bf5d5c4535ba95a8760903
vision_poisson_experiments/sample_outputs/live_contingency_demo/runtime_state.json,5318,0499ac54213c862056a8d9e9ec26d2b6ec1d452f1e407faf4da88e3f2f8f063a
vision_poisson_experiments/sample_outputs/live_contingency_demo/snapshots/snapshot_0000/HJR_validation.json,1408,7ce90d812840c9c9f1b652db6f54fde832305f8204312aaf527c085105706a83
vision_poisson_experiments/sample_outputs/live_contingency_demo/snapshots/snapshot_0000/HJ_active_LZ_1.npy,24704,3f2a37eedb03932c4c3707adb366b45cf66adbb30662d62723c1fb7fcb443e84
vision_poisson_experiments/sample_outputs/live_contingency_demo/snapshots/snapshot_0000/HJ_active_LZ_2.npy,24704,147d98abe7d74b7f0877c16ff8e38e1d9e1e3fbeede5ad4ee6015b3afffd45ff
